eta,gamma,controller,precision,diverged,converged,converged_step,final_loss,log_final_loss,final_alpha,min_alpha,min_update_cosine,max_grad_sat
0.019386526359522076,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.0203857421875,-1.6906734724628685,1.0,1.0,0.41746824979782104,0.0
0.024173154808041036,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.012725830078125,-1.8953138799518334,1.0,1.0,0.4201623499393463,0.0
0.03014162529877389,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.0083465576171875,-2.0784926042382357,1.0,1.0,0.4196283221244812,0.0
0.037583740428844416,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.0054168701171875,-2.2662515774884304,1.0,1.0,0.42047247290611267,0.0
0.046863350287889544,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,481.0,0.0035552978515625,-2.449124009475526,1.0,1.0,0.40970084071159363,0.0
0.05843414133735175,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,388.0,0.0023345947265625,-2.631788499620075,1.0,1.0,0.3961445987224579,0.0
0.07286181745132274,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,309.0,0.0016021728515625,-2.795290631282695,1.0,1.0,0.3844282925128937,0.0
0.09085175756516867,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,245.0,0.0009765625,-3.0102999561950945,1.0,1.0,0.388908714056015,0.0
0.11328350213326084,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,194.0,0.000640869140625,-3.193230639548134,1.0,1.0,0.41216787695884705,0.0
0.1412537544622754,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,156.0,0.0004730224609375,-3.3251182358713,1.0,1.0,0.3543452024459839,0.0
0.17612999928460507,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,124.0,0.000274658203125,-3.561207423939175,1.0,1.0,0.4159068763256073,0.0
0.21961736002054355,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,99.0,0.00018310546875,-3.7372986822042473,1.0,1.0,0.45209720730781555,0.0
0.27384196342643613,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,79.0,9.1552734375e-05,-4.038328675496402,1.0,1.0,0.44932475686073303,0.0
