eta,gamma,controller,precision,diverged,converged,converged_step,final_loss,log_final_loss,final_alpha,min_alpha,min_update_cosine,max_grad_sat,max_curvature_proxy,max_curvature_for_control,max_hessian_lambda,max_hessian_spectral_norm,max_margin_lambda_raw,max_margin_lambda_ctrl,max_margin_norm_raw,max_margin_norm_ctrl,max_spectral_radius_raw,max_spectral_radius_ctrl,final_margin_lambda_raw,final_margin_lambda_ctrl,min_controller_feasible,min_alpha_min_bound,max_alpha_min_bound,min_alpha_max_bound,max_alpha_max_bound
0.046863350287889544,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.004913330078125,-2.3086240588394773,1.0,1.0,0.615397036075592,0.0,1.2132514715194702,1.2132514715194702,1.2147291416517958,1.2147291416517958,0.05692627815609476,0.05692627815609476,0.05692627815609476,0.05692627815609476,0.9959601594788295,0.9959601594788295,0.05692627815609472,0.05692627815609472,1.0,0.0,0.0,1.0,1.0
0.05843414133735175,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0026397705078125,-2.5784338273303837,1.0,1.0,0.37651827931404114,0.0,1.2117499113082886,1.2117499113082886,1.2147291416517956,1.2147291416517956,0.07098165264903018,0.07098165264903018,0.07098165264903018,0.07098165264903018,0.9949627032379508,0.9949627032379508,0.07098165264903014,0.07098165264903014,1.0,0.0,0.0,1.0,1.0
0.07286181745132274,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.001739501953125,-2.7595750790375604,1.0,1.0,0.3802645206451416,0.0,1.2108023166656494,1.2108023166656494,1.2147291416517956,1.2147291416517956,0.08850737662579271,0.08850737662579271,0.08850737662579271,0.08850737662579271,0.993718969549793,0.993718969549793,0.08850737662579267,0.08850737662579267,1.0,0.0,0.0,1.0,1.0
0.09085175756516867,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0011138916015625,-2.953157070113354,1.0,1.0,0.3910849094390869,0.0,1.210868239402771,1.210868239402771,1.2147291416517956,1.2147291416517956,0.11036027309338821,0.11036027309338821,0.11036027309338821,0.11036027309338821,0.9921681529583293,0.9921681529583293,0.11036027309338806,0.11036027309338806,1.0,0.0,0.0,1.0,1.0
0.11328350213326084,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0006256103515625,-3.2036960732097706,1.0,1.0,0.37035369873046875,0.0,1.2097208499908447,1.2097208499908447,1.2147291416517958,1.2147291416517958,0.13760876880982922,0.13760876880982922,0.13760876880982922,0.13760876880982922,0.9902344312975808,0.9902344312975808,0.13760876880982914,0.13760876880982914,1.0,0.0,0.0,1.0,1.0
0.1412537544622754,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0004425048828125,-3.3540819317432975,1.0,1.0,0.3694458603858948,0.0,1.2093710899353027,1.2093710899353027,1.2147291416517958,1.2147291416517958,0.17158505195471732,0.17158505195471732,0.17158505195471732,0.17158505195471732,0.9878232642609599,0.9878232642609599,0.1715850519547171,0.1715850519547171,1.0,0.0,0.0,1.0,1.0
0.17612999928460507,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0002899169921875,-3.5377263281728744,1.0,1.0,0.458585262298584,0.0,1.2096869945526123,1.2096869945526123,1.2147291416517956,1.2147291416517956,0.21395023980354952,0.21395023980354952,0.21395023980354952,0.21395023980354952,0.9848167687003432,0.9848167687003432,0.2139502398035494,0.2139502398035494,1.0,0.0,0.0,1.0,1.0
0.21961736002054355,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0001678466796875,-3.7750872428780267,1.0,1.0,0.4847179353237152,0.0,1.2103456258773804,1.2103456258773804,1.2147291416517954,1.2147291416517954,0.26677561545358136,0.26677561545358136,0.26677561545358136,0.26677561545358136,0.9810679535659355,0.9810679535659355,0.2667756154535812,0.2667756154535812,1.0,0.0,0.0,1.0,1.0
0.27384196342643613,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,9.1552734375e-05,-4.038328675496402,1.0,1.0,0.42058926820755005,0.0,1.2098822593688965,1.2098822593688965,1.2147291416517954,1.2147291416517954,0.332643829814535,0.332643829814535,0.332643829814535,0.332643829814535,0.9763935379875465,0.9763935379875465,0.33264382981453466,0.33264382981453466,1.0,0.0,0.0,1.0,1.0
0.34145488738336005,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,7.62939453125e-05,-4.117509920595296,1.0,1.0,0.4656330645084381,0.0,1.209410309791565,1.209410309791565,1.2147291416517956,1.2147291416517956,0.4147752095125812,0.4147752095125812,0.4147752095125812,0.4147752095125812,0.9705649876851004,0.9705649876851004,0.4147752095125808,0.4147752095125808,1.0,0.0,0.0,1.0,1.0
0.42576177390469155,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,4.57763671875e-05,-4.339358666416729,1.0,1.0,0.4662523865699768,0.0,1.2095563411712646,1.2095563411712646,1.2147291416517954,1.2147291416517954,0.5171852163997599,0.5171852163997599,0.5171852163997599,0.5171852163997599,0.9632973406686949,0.9632973406686949,0.5171852163997597,0.5171852163997597,1.0,0.0,0.0,1.0,1.0
0.5308844442309882,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,3.0517578125e-05,-4.515449920728757,1.0,1.0,0.423999160528183,0.0,1.2095699310302734,1.2095699310302734,1.2147291416517956,1.2147291416517956,0.6448808058432324,0.6448808058432324,0.6448808058432324,0.6448808058432324,0.954235272440837,0.954235272440837,0.644880805843232,0.644880805843232,1.0,0.0,0.0,1.0,1.0
0.6619624174845152,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,1.52587890625e-05,-4.816479902161777,1.0,1.0,0.4923659861087799,0.0,1.209477424621582,1.209477424621582,1.2147291416517956,1.2147291416517956,0.8041050057448562,0.8041050057448562,0.8041050057448562,0.8041050057448562,0.9429357391576352,0.9429357391576352,0.8041050057448557,0.8041050057448557,1.0,0.0,0.0,1.0,1.0
0.8254041852680182,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,1.52587890625e-05,-4.816479902161777,1.0,1.0,0.5388159155845642,0.0,1.2094157934188843,1.2094157934188843,1.2147291416517956,1.2147291416517956,1.0026424955086588,1.0026424955086588,1.0026424955086588,1.0026424955086588,0.9288462918566879,0.9288462918566879,1.0026424955086584,1.0026424955086584,1.0,0.0,0.0,1.0,1.0
1.0292005271944276,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,1.52587890625e-05,-4.816479902161777,0.9716289639472961,0.8033240437507629,0.6000000238418579,0.0,1.209509253501892,1.209509253501892,1.2147291416517956,1.2147291416517956,1.2501999054192634,1.2501999054192632,1.2501999054192634,1.2501999054192632,0.9112780880628151,0.9287275549333207,1.2501999054192623,1.2147304388295255,1.0,0.0,0.0,1.0,1.0
