eta,gamma,controller,precision,diverged,converged,converged_step,final_loss,log_final_loss,final_alpha,min_alpha,min_update_cosine,max_grad_sat,max_curvature_proxy,max_curvature_for_control,max_hessian_lambda,max_hessian_spectral_norm,max_margin_lambda_raw,max_margin_lambda_ctrl,max_margin_norm_raw,max_margin_norm_ctrl,max_spectral_radius_raw,max_spectral_radius_ctrl,final_margin_lambda_raw,final_margin_lambda_ctrl,min_controller_feasible,min_alpha_min_bound,max_alpha_min_bound,min_alpha_max_bound,max_alpha_max_bound
0.01,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.11053466796875,-0.9565014889777492,1.0,1.0,0.3802221119403839,0.0,1.0801234245300293,1.0801234245300293,1.082200634657274,1.082200634657274,0.010822006104682048,0.010822006104682048,0.010822006104682048,0.010822006104682048,0.9992320035581912,0.9992320035581912,0.010822006104682043,0.010822006104682043,1.0,0.0,0.0,1.0,1.0
0.011415633046188459,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.0861358642578125,-1.0648159843576706,1.0,1.0,0.3812501132488251,0.0,1.0779359340667725,1.0779359340667725,1.082200634657274,1.082200634657274,0.012354005681234747,0.012354005681234747,0.012354005681234747,0.012354005681234747,0.9991232833992609,0.9991232833992609,0.012354005681234737,0.012354005681234737,1.0,0.0,0.0,1.0,1.0
0.013031667784522994,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.0666961669921875,-1.175899124127535,1.0,1.0,0.381693959236145,0.0,1.0779062509536743,1.0779062509536743,1.082200634657274,1.082200634657274,0.014102879412411898,0.014102879412411898,0.014102879412411898,0.014102879412411898,0.9989991725098633,0.9989991725098633,0.014102879412411883,0.014102879412411883,1.0,0.0,0.0,1.0,1.0
0.014876473740795015,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.0503387451171875,-1.2980976150697279,1.0,1.0,0.37508493661880493,0.0,1.0734041929244995,1.0734041929244995,1.082200634657274,1.082200634657274,0.016099329274234256,0.016099329274234256,0.016099329274234256,0.016099329274234256,0.9988574920880174,0.9988574920880174,0.016099329274234242,0.016099329274234242,1.0,0.0,0.0,1.0,1.0
0.016982436524617443,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.038299560546875,-1.4168062091313216,1.0,1.0,0.3812127411365509,0.0,1.0660547018051147,1.0660547018051147,1.082200634657274,1.082200634657274,0.01837840321214683,0.01837840321214683,0.01837840321214683,0.01837840321214683,0.9986957549148903,0.9986957549148903,0.01837840321214681,0.01837840321214681,1.0,0.0,0.0,1.0,1.0
0.019386526359522076,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.02911376953125,-1.5359015602407058,1.0,1.0,0.38974249362945557,0.0,1.0721722841262817,1.0721722841262817,1.0822006346572741,1.0822006346572741,0.020980110954404357,0.020980110954404357,0.020980110954404357,0.020980110954404357,0.9985111216528727,0.9985111216528727,0.02098011095440434,0.02098011095440434,1.0,0.0,0.0,1.0,1.0
0.022130947096056376,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.022705078125,-1.6438769993947115,1.0,1.0,0.3839093744754791,0.0,1.0660035610198975,1.0660035610198975,1.082200634657274,1.082200634657274,0.023950125495076708,0.023950125495076708,0.023950125495076708,0.023950125495076708,0.99830035106401,0.99830035106401,0.02395012549507668,0.02395012549507668,1.0,0.0,0.0,1.0,1.0
0.025263877101318954,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.0172119140625,-1.7641708309511435,1.0,1.0,0.3830787241458893,0.0,1.0686395168304443,1.0686395168304443,1.082200634657274,1.082200634657274,0.027340584356964546,0.027340584356964546,0.027340584356964546,0.027340584356964546,0.9980597431474331,0.9980597431474331,0.027340584356964525,0.027340584356964525,1.0,0.0,0.0,1.0,1.0
0.028840315031266057,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.01318359375,-1.879966188111864,1.0,1.0,0.3863505423069,0.0,1.0692731142044067,1.0692731142044067,1.082200634657274,1.082200634657274,0.031211006760471317,0.031211006760471317,0.031211006760471317,0.031211006760471317,0.9977850740513858,0.9977850740513858,0.03121100676047129,0.03121100676047129,1.0,0.0,0.0,1.0,1.0
0.03292304533334065,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.010101318359375,-1.9956219411410054,1.0,1.0,0.3836877942085266,0.0,1.0696747303009033,1.0696747303009033,1.082200634657274,1.082200634657274,0.03562934181659982,0.03562934181659982,0.03562934181659982,0.03562934181659982,0.9974715216869716,0.9974715216869716,0.03562934181659979,0.03562934181659979,1.0,0.0,0.0,1.0,1.0
0.037583740428844416,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.0077362060546875,-2.1114719712342254,1.0,1.0,0.3847366273403168,0.0,1.0678435564041138,1.0678435564041138,1.082200634657274,1.082200634657274,0.04067314975982911,0.04067314975982911,0.04067314975982911,0.04067314975982911,0.997113581900568,0.997113581900568,0.040673149759829066,0.040673149759829066,1.0,0.0,0.0,1.0,1.0
0.04290421892388853,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.0058746337890625,-2.2310192010412715,1.0,1.0,0.3846006989479065,0.0,1.0643110275268555,1.0643110275268555,1.082200634657274,1.082200634657274,0.046430974677788873,0.046430974677788873,0.046430974677788873,0.046430974677788873,0.9967049710564436,0.9967049710564436,0.046430974677788825,0.046430974677788825,1.0,0.0,0.0,1.0,1.0
0.04897788193684462,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.004608154296875,-2.3364729875723036,1.0,1.0,0.3892434239387512,0.0,1.0641995668411255,1.0641995668411255,1.082200634657274,1.082200634657274,0.05300389462744088,0.05300389462744088,0.05300389462744088,0.05300389462744088,0.9962385160309335,0.9962385160309335,0.05300389462744084,0.05300389462744084,1.0,0.0,0.0,1.0,1.0
0.05591135275705602,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.00347900390625,-2.458545083498412,1.0,1.0,0.3964552879333496,0.0,1.0648903846740723,1.0648903846740723,1.082200634657274,1.082200634657274,0.060507299531661646,0.060507299531661646,0.060507299531661646,0.060507299531661646,0.9957060280419089,0.9957060280419089,0.0605072995316616,0.0605072995316616,1.0,0.0,0.0,1.0,1.0
0.06382634861905485,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.002685546875,-2.5709672626478337,1.0,1.0,0.3964492082595825,0.0,1.0648409128189087,1.0648409128189087,1.082200634657274,1.082200634657274,0.06907291096651658,0.06907291096651658,0.06907291096651658,0.06907291096651658,0.9950981593121876,0.9950981593121876,0.06907291096651653,0.06907291096651653,1.0,0.0,0.0,1.0,1.0
0.07286181745132274,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.002105712890625,-2.676600844016217,1.0,1.0,0.3804280757904053,0.0,1.0641915798187256,1.0641915798187256,1.0822006346572737,1.0822006346572737,0.07885110834341004,0.07885110834341004,0.07885110834341004,0.07885110834341004,0.9944042379892719,0.9944042379892719,0.07885110834341003,0.07885110834341003,1.0,0.0,0.0,1.0,1.0
0.08317637711026708,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.0015411376953125,-2.8121585565592553,1.0,1.0,0.4011887013912201,0.0,1.063854694366455,1.063854694366455,1.082200634657274,1.082200634657274,0.09001352520250777,0.09001352520250777,0.09001352520250777,0.09001352520250777,0.9936120838963197,0.9936120838963197,0.0900135252025077,0.0900135252025077,1.0,0.0,0.0,1.0,1.0
0.09495109992021983,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.0012054443359375,-2.91885283897298,1.0,1.0,0.39520302414894104,0.0,1.0646827220916748,1.0646827220916748,1.082200634657274,1.082200634657274,0.10275614138207653,0.10275614138207653,0.10275614138207653,0.10275614138207653,0.9927077890926959,0.9927077890926959,0.10275614138207645,0.10275614138207645,1.0,0.0,0.0,1.0,1.0
0.10839269140212034,1.0,gt-order-1,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,1000.0,0.000885009765625,-3.053051936570039,1.0,1.0,0.3668126165866852,0.0,1.065535545349121,1.065535545349121,1.0822006346572737,1.0822006346572737,0.11730264126758484,0.11730264126758484,0.11730264126758484,0.11730264126758484,0.9916754795518599,0.9916754795518599,0.11730264126758475,0.11730264126758475,1.0,0.0,0.0,1.0,1.0
